,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
0,1.0,0.5234669522365899,0.5651683134531887,0.22440414333323405,0.12009618388554948,0.049551559798441,0.29900818175537136,0.08906958698346912,0.40896690499683697,0.13515204003313888,0.8531300823255626,0.5248579802445955,0.567232968810297,0.3296036627062015,-0.015514724763703674,0.1987643915738048,0.17934986816065124,0.19912695270166905,0.31582196042284943,0.47950605067575397,0.3830653488563801,0.5621439440941126,0.4802995105280082,0.18879872449350588,0.6348510606893295,0.36200384119112355,0.6099326314188261,0.4938983805026352,0.6771452116040547,0.4056977008200824,0.5508350129647743,0.17982466245535322,0.3828857629428892,0.18357779703942553,0.5136648043974437,0.4920432753291935,0.46371554566613565,0.3928295495092264,0.4714654167853701,0.39270191195527065,0.559416718138203,0.516720975353175,0.532916979833417,0.3316316450968445,0.3483234601050465,0.4820998647281041,0.6780213108623503,0.5344196628822883,0.5131200865931439,0.05613029757353107,0.10419055246161224,0.3877587284609275,0.44725913179846977,0.4908349404514824,0.4275951220090567,0.605838611092245,0.5163219617942734,0.1131661658415001,0.6030786275761225,0.4789406345496811,0.3825600531603452,0.5641561354615386,0.7300263330365665,0.2899464459812693,0.574493416295963,0.2524931372934248,0.5464788472394759,0.06695945601801756,0.49868364684027744,0.43601374866425446,0.292775830321337,0.5273295261706883,0.4254292539529706,0.44915474181094234,0.5393491281695134,0.5234348257747489,0.5779531528897858,0.21763867907240325,0.6470950967179536,0.4173064674851106,0.5773249242228838,0.41182324525541725,0.5928883263349684,-0.005235043898173755,-0.040445520021540955,0.14385717146775784,0.39723030745329274
1,0.52346695223659,1.0,0.6594292449468969,0.5223502289964691,0.42621685813228416,0.4648044172796244,0.5079695022834169,0.3635261920083114,0.2809069229491573,0.030998480632558008,0.5375418477340348,0.891709672695607,0.6345171848852553,0.5664160293946019,0.2754928086112724,0.310245573710372,0.13155004501478065,0.03741839357703272,0.1566269313164775,0.4381356150785275,0.5548957700705088,0.4517884648627816,0.4873361505918852,0.2954312944586931,0.5082796731351062,0.40781461630981586,0.503432928642223,0.556247175607573,0.49999030358518687,0.3387177033273268,0.5860084297977041,0.22715111611061078,0.4669625616030634,0.01980580928713219,0.3111117601659092,0.4601112410546434,0.3450367191971275,0.3962490730815615,0.4993351600271226,0.49131616137490675,0.4914265828014838,0.47926881142157735,0.5729790170879507,0.14569842248099427,0.41638012422922266,0.5506984683680539,0.5906607570796089,0.6234391085984017,0.4887103382276506,0.19526862165446393,0.10118401734141143,0.501492110275193,0.646594620709648,0.46654200202925683,0.5306235789925494,0.49279785729075315,0.5996617215571429,0.2885970953933775,0.5804294927245894,0.5243289051760087,0.28259840422859395,0.562295394249832,0.5162715003921841,0.49422149619982775,0.5656800440703733,0.18187203619368963,0.5459970306121432,-0.1995889276993708,0.4035610093118202,0.4495822363013941,0.21996857904137773,0.4842787223188542,0.5514603780633757,0.5902853026545227,0.4220612622181838,0.5967536660748276,0.57242253262048,0.023138390526561452,0.5490075284097573,0.4899871959844052,0.4786498262658844,0.5640660545155668,0.5660206693980171,0.134065397844806,0.031039421660358002,0.04043757749347088,0.4544846230549365
2,0.5651683134531886,0.659429244946897,1.0,0.4405045039461572,0.3027015316876168,0.39428305504106004,0.2819651546720044,0.3090197915892374,0.44847260200305283,0.3396307745184632,0.6679161512814229,0.5521770859076978,0.7500800084009976,0.4345287343600743,0.3506540378907089,-0.020400459912074884,0.07568063644575199,-0.12067120508765164,0.3408210154887129,0.4833112771316909,0.5056601285736836,0.5855719056579859,0.6875293193725746,0.32725025366558086,0.6290098474448875,0.6654542064598851,0.5957058383478455,0.48763492960783095,0.696807901232348,0.5668917156621944,0.6880440933106613,0.4169265735212649,0.617691443434232,0.16812814205277313,0.3418602675240563,0.45311353100256613,0.41078676823549176,0.5923505477654188,0.6513815868459651,0.5308979303897003,0.535691532771284,0.47522022967143374,0.6399904567219716,0.3508453766572612,0.6739725229351905,0.7485150809906873,0.6677972380668908,0.46196157642984303,0.560719121031079,0.4744730933920449,0.3507078832946867,0.2980903395209668,0.37983609347487396,0.40279724051857935,0.4573393467774645,0.5118309626218879,0.6946980842279838,0.35014823859650446,0.5675171513327179,0.5598341266704309,-0.04545219878446769,0.48870844949497727,0.6510838379941734,0.29796194475136456,0.5582490241815099,-0.03210080242199647,0.6088310785849007,0.17727614966758895,0.49511034400535436,0.19645234255986627,-0.02808878693034148,0.46393108767485947,0.7219275350630397,0.4762097182237696,0.5212426775818135,0.503378833112257,0.6315440604907285,0.054942734627829844,0.6584678099002709,0.6173104567966123,0.6215185114428219,0.5796534746741873,0.3999483444544816,0.32660917313909804,0.28257279248304573,-0.02809693290288035,0.18606853484387592
3,0.22440414333323405,0.5223502289964692,0.4405045039461572,1.0,0.667021512722143,0.3440366421925723,0.2544161661101387,0.3254043911401019,0.12901883836241237,0.24819107016333058,0.2980247072654651,0.5006928568458796,0.40833738797310803,0.8435319488793014,0.5183259729526808,0.05616827479071307,0.032401022211095046,-0.06374615212141031,0.2651421481424377,0.3306078228878764,0.5378040807642833,0.25758494088907374,0.35675427050253633,0.27912147642632396,0.4216936455765373,0.27487031658739913,0.33837148917348686,0.2555926138186568,0.3590247911970214,0.26661813272999857,0.4723674292258586,0.1956888891114431,0.35626326482024384,0.09977336229451385,0.25474381168766697,0.33400012134552015,0.08804281434828125,0.3639388489547597,0.4304859655280832,0.4642201197232527,0.3565103821756525,0.4219504943916003,0.33270435002466825,0.18059383918161512,0.3871603215922173,0.5022717942587237,0.33992526534741485,0.5321615324437282,0.4409986588262923,0.19508074350368265,0.23611328330103715,0.3306061136035657,0.5535669278188756,0.42424605898794454,0.4954338396128689,0.4086763695695921,0.425582731663689,0.299606906956288,0.45960935091478916,0.34046296370641493,0.06810638764275788,0.26717846970699016,0.3029906526516075,0.21089635981160007,0.4070385952001894,0.05698505190081389,0.3825297256879195,-0.014219588524794675,0.37821864736031835,0.3540482170710159,-0.08144231395100626,0.3935583524106763,0.4086776357328292,0.5078122268468378,0.34474930892937794,0.515567897754258,0.3408248707435431,0.08785375038270579,0.4281768054867615,0.49060966964260716,0.3503083933691546,0.5826899361248213,0.4409810263080162,0.12132875344394305,0.18990389599234567,0.15325502063687163,0.33582678827260654
4,0.12009618388554948,0.4262168581322842,0.3027015316876168,0.667021512722143,1.0,0.3734536070332668,0.3246239701359434,0.43301004525611253,-0.001447020222580518,0.31739753423787953,0.22465828472637833,0.3755187498791946,0.28310259267275556,0.5044587313811538,0.602397630617187,0.045203687913659384,-0.2054404807077518,-0.17336687232240316,0.30653423941249797,0.1753243692677234,0.41936678666904287,0.14450657805952297,0.3301780546533096,0.2157948956007284,0.4094758211499429,0.21660245660888255,0.3155262417899073,0.2565101134009377,0.24714270789696946,0.12048651598422842,0.479535275032435,0.17598889127017578,0.27287928890523433,0.12278805858383773,0.18812582305307254,0.1736509871759099,-0.07733959822852345,0.25565217505422155,0.377772768409982,0.4033555834847864,0.21758502885586267,0.31470593294820076,0.3180059169643848,0.028463552550653443,0.363312122462772,0.4129951741472663,0.2955324371800815,0.4407506324075718,0.33589226588264653,0.14063295094804973,0.21207614514911416,0.17867328647795852,0.382154018157035,0.3014099223736983,0.34778268126450945,0.3408291673529087,0.40744236422381364,0.37152275685356423,0.3969995690885045,0.32289684647695194,0.015493967024998561,0.2181865176102499,0.2378052406724823,0.07404677611502522,0.46784748790715336,0.056160780230782865,0.31723085584517335,-0.053205539475017015,0.3745740594296075,0.23362871857559236,-0.21674326118881748,0.28573009163544044,0.38625763463748697,0.4712459635371113,0.21876518803413064,0.462739101488086,0.32190759227926286,-0.013531240747067106,0.35012738437257646,0.4345315670598027,0.3463502697819525,0.5328643638240915,0.2943110291089719,0.12383248675776942,0.2133065143192541,0.06365801831347523,0.1507930177087113
5,0.049551559798441,0.46480441727962446,0.39428305504106004,0.3440366421925723,0.37345360703326685,1.0,0.1896882650604718,0.69178024673198,0.24177312790870767,0.2814652157150322,0.2350927404708467,0.34846021901229945,0.14170735847008256,0.169741641526272,0.6332493451947987,-0.23288150747571498,-0.2312985236729486,-0.5064465617862157,0.11621133044255114,0.05243262888916873,0.38423139607101303,0.0037857954742995825,0.3994061511411593,0.14296996730756956,0.3230723850646395,0.48096310516805757,0.33688925025698413,0.20490485991534188,0.35956785183055867,0.40586065338833777,0.40618477470157427,0.4899121725690158,0.5011276854072395,-0.14166704837518432,-0.12158310333656734,-0.02847226010750143,-0.014794058904696736,0.33971617848734675,0.2671853039753103,0.35848420801854913,0.0866633902690389,0.13124602237856556,0.42963191048897514,-0.13448461566025036,0.6095637206460714,0.41041728500515584,0.3184363838279887,0.21759749458085795,0.25627558082459323,0.5792271070624131,0.47777018630110196,0.10929632971235463,0.15231925077264913,0.004441601582977465,0.24529503613210646,0.033602903539404906,0.40798552952204603,0.44407044825270203,0.19716224967143417,0.29385595069234083,-0.4333504877544715,0.25866768154812625,0.28303120097011064,0.20513953001464655,0.258252184453711,-0.33708905966322966,0.3947664750296167,-0.14166522093643574,0.1771780962529178,-0.10141193339100636,-0.374095244025678,0.10617220691650002,0.45246146180198277,0.3314725172393342,0.08824924552760442,0.21594034967706552,0.41170945166750994,-0.4360413429999385,0.3272533284231849,0.5199563899018171,0.4878341905238177,0.49577130016905846,0.01452690414851937,0.5420343788417674,0.5408135588096213,-0.3587211620075253,-0.1464873431256677
6,0.29900818175537136,0.5079695022834169,0.2819651546720044,0.2544161661101387,0.3246239701359434,0.18968826506047176,0.9999999999999998,0.2940260104081688,0.11721885885312211,-0.06586667203117356,0.3397990473398375,0.4894980351228474,0.3507487224701016,0.3137155666674768,0.09336112291399984,0.6456530158935708,0.14291027239051085,0.21196407076312324,0.218520752534136,0.0788832006178314,0.08500597243883323,0.20660861716095064,0.26778632404520936,0.254998260646056,0.34399084064203056,0.20739733450174724,0.3795964358928288,0.694847046613821,0.25085784558090546,0.1124119997026382,0.4608825815704965,0.038389339128672074,0.11625850678757793,0.32228467534861704,0.3705351898001395,0.09952099105917572,0.2557916411757471,-0.0947934393382293,0.20523458299227684,0.2337872861078909,0.09806877579311565,0.29811738458400144,0.42049588457070886,0.22840215854853274,0.002721753553112249,0.13595626207510692,0.24214526383364132,0.43035165577066953,-0.027217400821726342,-0.09081818816524403,-0.061773948575097916,0.2849106161669817,0.26965724185569895,0.013174334953940782,0.020115475147693122,0.14131192457342245,0.3550987480673536,0.23082498092755857,0.5219634929970381,0.28855934190020205,0.3711681042289187,0.5945976895502303,0.2743554324266358,0.3055743893569449,0.5788764223781364,0.41847733360987943,0.16072680201085188,-0.1276399233917002,0.20479778495241852,0.08858487524900763,0.2378612597996334,0.002734834573589237,0.18386476584111727,0.39322234991121363,-0.04579012610296058,0.37746044098311415,0.41896855989708076,0.11259264908862622,0.05533721412927972,0.052481111927441426,0.11910636562595307,0.2446205815674004,0.14778392041137545,-0.020025532466829397,-0.20334731070907971,0.01286216272326597,0.2769280664866632
7,0.08906958698346912,0.3635261920083114,0.3090197915892374,0.32540439114010183,0.43301004525611253,0.6917802467319801,0.2940260104081688,1.0,0.24312237252607743,0.46247915310303966,0.28914554220116123,0.27708525145023927,-0.008527653185251546,0.02040995577955492,0.7357875898728633,-0.22762317289205483,-0.40839931500426585,-0.677978807217427,0.2935610550938435,0.06511610323463414,0.26741789399934446,-0.10669205467444418,0.455553265842096,0.34216030630717864,0.4829394846897844,0.5233035284019063,0.4438452422597457,0.19489078628667023,0.322945688361257,0.4154957653166811,0.4819705083001685,0.7178137503656709,0.5805839783017326,0.26021957337781065,-0.09880918966159859,-0.2017160085118894,-0.07785797853563994,0.35033519491485704,0.2372834859298002,0.43549682089548214,0.017285174622933604,0.06670285079141514,0.5030263974159119,-0.1632958995403803,0.6419530070457015,0.4037104192389971,0.31463792212167185,0.33527426614320743,0.26495272992509283,0.5932257144320814,0.6739991873399954,-0.08097797760861776,0.10476297442864059,-0.023104514059975594,0.18446800797467977,0.02220191178682494,0.44007383918222537,0.6347913015613802,0.35299520578145754,0.37693724181372407,-0.4661210345871116,0.29373174334088414,0.26080825232872284,-0.010393605606436847,0.422382539207789,-0.26549397343418746,0.479241803637934,0.21296232360070005,0.2794670152654398,-0.2831507222518634,-0.4334256343983909,0.07626881197209702,0.44519148994774765,0.3364372536268253,0.10674770407583174,0.20598016096147456,0.5202758678304829,-0.324659100729307,0.3716145516302417,0.6273825692969525,0.5771567212300972,0.6029874291308528,-0.0826843790496603,0.5548249998937792,0.7077358935030937,-0.3216981593563364,-0.23909625547396474
8,0.40896690499683697,0.2809069229491573,0.4484726020030528,0.12901883836241237,-0.0014470202225805179,0.2417731279087077,0.11721885885312211,0.24312237252607743,1.0,0.19455066595406142,0.3982532666702835,0.26868613899518234,0.3544857664334181,0.09754502287376104,0.12869362722941968,-0.03351119802153266,0.15637836963723062,0.016091570397071583,0.24874409483822116,0.3531150460297126,0.19784725431642497,0.22666578797234432,0.3828372455202176,0.2429097755093445,0.42629996684922955,0.4266263680172442,0.3432241360881446,0.27727801939962826,0.4944140191308527,0.45887941965152357,0.35039512334334094,0.5894894158428898,0.4418432457703918,0.26511493818588966,0.051118859706402044,0.20065822774572184,0.29272989049473014,0.38788362723630165,0.2759511099104926,0.21355080836896081,0.18308111851747833,0.11697977070998987,0.3732065006188428,0.2752740510705134,0.4279555496502797,0.34899943012950846,0.34204869664987997,0.3388622709401598,0.26622906100128846,0.31370550061912567,0.4088542647473753,0.15916505367935152,0.12396912750561387,0.17571013696479212,0.2341917295417128,0.1649388406734209,0.3726434160339688,0.2538348121022482,0.3388082511071846,0.34621169456360984,-0.07321754322846317,0.345125784927779,0.4275452497063185,0.08707107438943017,0.27600682995152087,-0.049252652109612986,0.41469554015280485,0.20457038732459681,0.1371401575782832,-0.009735200543710779,0.07238549985661691,0.2260776099393353,0.3670159543112835,0.0797536514882164,0.27318743623222863,0.0711564521596294,0.3560816519569418,0.19867317110269256,0.44525223929279756,0.39872261633143247,0.39145973589934047,0.3187941538852359,0.10616715505082458,0.21325482014610872,0.34199315595498975,-0.18535747715531123,-0.12913640825604808
9,0.13515204003313888,0.03099848063255801,0.33963077451846313,0.24819107016333058,0.31739753423787953,0.2814652157150322,-0.06586667203117356,0.46247915310303966,0.19455066595406142,0.9999999999999999,0.38692030243535513,-0.09187693192045027,0.07450570366932577,-0.004626740662234719,0.55539987091932,-0.5821967776064011,-0.29965338411790804,-0.5340622805157449,0.7403234144028095,0.0772024261722756,0.1802704661791101,0.06029037618255932,0.545977335834465,0.4111442755520516,0.5080207596669852,0.5273643430134084,0.4341090487554154,0.03775051152050631,0.3150837028023355,0.43177709725090135,0.5065150961468846,0.4950652207425717,0.43174663780833744,0.3948501966564773,0.21172394995223,-0.011903838101893868,-0.13228802537209686,0.40878335953329703,0.3635780323656557,0.4887305780001493,0.20046885001149303,0.20237433451129538,0.4113409117792199,0.23920810459424532,0.6324967990135776,0.5324498224864086,0.3721650755198117,0.13263437554100987,0.4690213352650933,0.6238072649680187,0.6900141172077123,-0.309435142344263,-0.0026325034287889874,0.14074070098340746,0.16808000237108522,0.2739995397130857,0.44425093370229596,0.6516027641700719,0.26294743149666516,0.3894735742810529,-0.5260686031661082,0.06639830987694408,0.2485850403399896,-0.27868877138563614,0.40151700772288135,-0.25038181025513917,0.41537025306552106,0.5868112668361226,0.5367990798889286,-0.2299974221603418,-0.5935591045373394,0.168514667733977,0.4932335646130671,0.3364939237593624,0.2768887290837747,0.26838051591795653,0.4541054135987834,-0.04790432728011017,0.39124552499095616,0.6235662026005024,0.5744762216190251,0.5429919019378,0.03741543597255732,0.5934392258208459,0.6311999960872062,-0.1816903094114264,-0.32954633240940057
